%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1574829832337083476,11113,1574829832337083476,/map,0.00880702400208,-0.00851149845123,-0.00287408185005,0.0066286664806,0.048984400895,0.0390729663443,0.998012972135
1574829832437078779,11114,1574829832437078779,/map,0.00968949127197,-0.00864626979828,-0.00275322127342,0.00582383029659,0.0483034878609,0.0418489380132,0.997938636615
1574829832537080645,11115,1574829832537080645,/map,0.0129454469681,-0.0102137479782,-0.00141344666481,0.00881472213237,0.0415367857447,0.0513249425247,0.997778906561
1574829832637081187,11116,1574829832637081187,/map,0.0158295621872,-0.010234992981,-0.00103889274597,0.0168619442765,0.0376594453482,0.05842994042,0.997438410667
1574829832737082814,11117,1574829832737082814,/map,0.0211393661499,-0.00994344806671,-0.000924902141094,0.0182110921814,0.0364498946215,0.0640369303918,0.997115355839
1574829832837080967,11118,1574829832837080967,/map,0.0272718963623,-0.00902890396118,-0.000914159119129,0.0190627460857,0.0327424576888,0.0618354855533,0.997366991585
1574829832937055823,11119,1574829832937055823,/map,0.0386995162964,-0.00674408531189,-0.00108086454868,0.0213939872623,0.0297908557259,0.0600029977085,0.997524156344
1574829833037054760,11120,1574829833037054760,/map,0.0505074272156,-0.004069688797,-0.00150135791302,0.0240156600595,0.0215173515042,0.0493140748352,0.998262677695
1574829833137081759,11121,1574829833137081759,/map,0.0607960510254,-0.0012631251812,-0.00213473081589,0.0171103014628,0.0110952277318,0.0430271698001,0.998865754826
1574829833237084818,11122,1574829833237084818,/map,0.069937171936,0.00144922888279,-0.00311198997498,0.0169435886232,0.00217678992474,0.0386019518846,0.999108635585
1574829833337081562,11123,1574829833337081562,/map,0.0787772293091,0.00503546094894,-0.00445007610321,0.020844985148,0.00299803810221,0.0303997238527,0.999315943609
1574829833437080593,11124,1574829833437080593,/map,0.0867124023437,0.00900839996338,-0.00518309688568,0.0206327661433,0.000446562969406,0.0295972085278,0.999348835387
1574829833537053694,11125,1574829833537053694,/map,0.0936531295776,0.0129497737885,-0.00549139928818,0.0165894338153,0.000727987988102,0.0305966275078,0.999393869855
1574829833637080806,11126,1574829833637080806,/map,0.0996206054687,0.0160904750824,-0.00625865221024,0.0171447256994,0.00170300218967,0.0313145273775,0.999361075157
1574829833737091961,11127,1574829833737091961,/map,0.104210494995,0.0183999214172,-0.00713004207611,0.015080367181,0.00543246558784,0.0289988515329,0.999450917981
1574829833837082799,11128,1574829833837082799,/map,0.108869392395,0.0204293632507,-0.00857937335968,0.0160525602089,0.00805698317808,0.0224258575034,0.999587155404
1574829833937080909,11129,1574829833937080909,/map,0.113830688477,0.0229116802216,-0.00992297649384,0.0161438297477,0.00542942195413,0.0207388674868,0.999639833897
1574829834037082528,11130,1574829834037082528,/map,0.118785934448,0.0255034008026,-0.0112171802521,0.013634095028,0.00402113883194,0.0217745979082,0.999661847217
1574829834137082555,11131,1574829834137082555,/map,0.123790992737,0.0287235126495,-0.011842505455,0.0113527733085,0.00426929097819,0.0253250638843,0.999605686675
1574829834237054541,11132,1574829834237054541,/map,0.129567321777,0.0315497055054,-0.0118289384842,0.00811111641175,0.00227338262454,0.0302618576964,0.999506508979
1574829834337081014,11133,1574829834337081014,/map,0.135012161255,0.0342209815979,-0.0123443527222,0.00713486770308,0.0040368710253,0.0244527240916,0.99966737549
1574829834437081704,11134,1574829834437081704,/map,0.138783859253,0.0376554145813,-0.0128480396271,0.00561620229323,0.00228143557729,0.0250839605577,0.999666968668
1574829834537080759,11135,1574829834537080759,/map,0.143018463135,0.0418622703552,-0.0133071918488,0.00266561648123,0.00180231082832,0.0293626069326,0.999563646537
1574829834637081645,11136,1574829834637081645,/map,0.148141860962,0.0468981819153,-0.0143214960098,2.18267996078e-05,0.00429286578373,0.0289919710562,0.999570425954
1574829834737082945,11137,1574829834737082945,/map,0.15389932251,0.0532118644714,-0.0154663448334,-0.00137884956048,0.0072000353221,0.0224050986622,0.999722096294
1574829834837081420,11138,1574829834837081420,/map,0.158921905518,0.0590594482422,-0.0165859508514,-0.00400889020352,0.00624617858042,0.0222966860134,0.999723847793
1574829834937053398,11139,1574829834937053398,/map,0.158690689087,0.0610349006653,-0.0177837772369,-0.0085986478701,0.00403368756844,0.0116950739165,0.999886502492
1574829835037082861,11140,1574829835037082861,/map,0.158536132813,0.0610443878174,-0.0178775730133,-0.0186808412637,0.0104676793171,0.00380813302805,0.999763448013
1574829835137081576,11141,1574829835137081576,/map,0.158528808594,0.0609542732239,-0.0178463249207,-0.0196617871864,0.01046210208,0.00314523675191,0.999747001011
1574829835237080746,11142,1574829835237080746,/map,0.158784622192,0.0594421310425,-0.0170909786224,-0.019545940974,0.00497660355314,0.00765087060237,0.999767299819
1574829835337081039,11143,1574829835337081039,/map,0.155116973877,0.0544748916626,-0.0171074943542,-0.0179688439251,-0.0123243676451,0.00698823968452,0.999738163279
1574829835437054324,11144,1574829835437054324,/map,0.148346847534,0.0461168823242,-0.016858417511,-0.0169252092991,-0.0292129927965,0.0051154079071,0.99941681542
1574829835537082172,11145,1574829835537082172,/map,0.13956803894,0.0369169387817,-0.0167524299622,-0.0168452735106,-0.0385319253481,0.00276708150243,0.999111540695
1574829835637081575,11146,1574829835637081575,/map,0.129526870728,0.0268902416229,-0.0159554042816,-0.0200945336947,-0.0432956624486,0.00460860677846,0.998849566287
1574829835737085534,11147,1574829835737085534,/map,0.118424331665,0.0172986164093,-0.0145177307129,-0.0162336698988,-0.0517801820864,0.00836289645643,0.998491533598
1574829835837081628,11148,1574829835837081628,/map,0.106285797119,0.00763993310928,-0.0128302183151,-0.0110681320769,-0.0632449507199,0.01775319101,0.997778731418
1574829835937092556,11149,1574829835937092556,/map,0.0925582580566,-0.000904118061066,-0.0125890417099,-0.00480254527632,-0.0703366340504,0.0236854197558,0.997230512149
1574829836037094909,11150,1574829836037094909,/map,0.0778339538574,-0.00816023635864,-0.0125890417099,-0.00117282417037,-0.0752256229578,0.0196944292468,0.996971343415
1574829836137083839,11151,1574829836137083839,/map,0.0615054740906,-0.0140314130783,-0.0116959075928,0.00248011010151,-0.0768684039698,0.0218699985727,0.996798274822
1574829836237078970,11152,1574829836237078970,/map,0.0448185005188,-0.0190132236481,-0.010066614151,0.00247136352462,-0.0789816642016,0.0229216952426,0.996609444552
1574829836337053495,11153,1574829836337053495,/map,0.0257265281677,-0.0230093193054,-0.00884554576874,0.00445108383066,-0.0775852294149,0.0327723195917,0.996437000065
1574829836437076458,11154,1574829836437076458,/map,0.00605943441391,-0.0254818534851,-0.00659401464462,0.00105562401694,-0.068739365967,0.0526077714636,0.996246057762
1574829836537077226,11155,1574829836537077226,/map,-0.0104313898087,-0.0266043624878,-0.00427459144592,-0.00142046345974,-0.056139132512,0.0653994249545,0.996277719966
1574829836637082088,11156,1574829836637082088,/map,-0.0269172554016,-0.0246496524811,-0.00316962599754,0.0030031930227,-0.0472103145316,0.0741071822701,0.996127648733
1574829836737082372,11157,1574829836737082372,/map,-0.0413581542969,-0.0209885444641,-0.00165679585934,0.00745448808035,-0.0373104689501,0.076971625896,0.996307045203
1574829836837081759,11158,1574829836837081759,/map,-0.0565293502808,-0.0161592102051,-0.000509974777699,0.0094939098469,-0.0313773291653,0.0806252651601,0.996205247681
1574829836937084768,11159,1574829836937084768,/map,-0.0690144958496,-0.00997825527191,0.000223007202148,0.0154033586499,-0.0215343949222,0.0878983243895,0.995777530851
1574829837037081910,11160,1574829837037081910,/map,-0.0806354980469,-0.00275547194481,0.00113893342018,0.0209905701592,-0.0142525042772,0.0902049374626,0.995599985608
1574829837137081858,11161,1574829837137081858,/map,-0.0935658874512,0.00484104967117,0.00115158414841,0.0226043306585,-0.00291709010791,0.0916081147029,0.995534272711
1574829837237066191,11162,1574829837237066191,/map,-0.103870681763,0.0128252325058,7.52655416727e-05,0.0277379565864,0.0097595965132,0.093619771264,0.995173700652
1574829837337082647,11163,1574829837337082647,/map,-0.111966583252,0.0198338222504,-0.000373979985714,0.0283723426198,0.0200143111902,0.0856700762111,0.995718371611
1574829837437082821,11164,1574829837437082821,/map,-0.119809486389,0.0261855773926,-0.000364142566919,0.028718741451,0.0262098596072,0.0922964704401,0.994972179859
1574829837537081279,11165,1574829837537081279,/map,-0.127424369812,0.0329227409363,-0.000406976729631,0.0306170510877,0.0302150239954,0.0928664949344,0.994748944521
1574829837637081965,11166,1574829837637081965,/map,-0.134839172363,0.0401089134216,-0.000578450202942,0.0323716458233,0.0334331707802,0.0949000070761,0.994398455497
1574829837737081916,11167,1574829837737081916,/map,-0.141160293579,0.0466769332886,-0.000846057474613,0.0294517302605,0.0365142134136,0.101128999054,0.993766689598
1574829837837083335,11168,1574829837837083335,/map,-0.146890686035,0.0536705932617,-0.00119306445122,0.0303766492102,0.0417664525939,0.0998559032362,0.993660717352
